rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated,other_names,abbreviations,search_terms,country,logo_url
a309be11-3ee3-5692-96e2-5a17fc7a52f5,None,None,None,Ethiopian Premier League,None,None,None,2026-02-18T15:17:28.192138+00:00,['Ethiopia Coffee Football League'],['EPL'],"['ethiopia coffee football lge', 'ethiopian premier lge', 'ethiopia  premier lge', 'ethiopia  premier league', 'ethiopia coffee football league', 'ethiopian premier league', 'epl']",Ethiopia,None
a342bfb7-4dcd-55e1-baf6-fe32deabdf5d,None,None,None,KNVB Beker vrouwen,None,None,None,2026-02-18T15:43:16.6002+00:00,"[""Dutch Women's Cup""]","['KNVB Beker V', 'Vrouwenbeker']","['vrouwenbeker', 'dutch womens cup', 'knvb beker vrouwen', 'dutch womens cp', 'netherlands  knvb beker women  18finals', 'knvb beker v']",Netherlands,None
a37d0826-1f81-5581-98cb-4a9238d90154,None,None,None,Sky Bet Championship,None,None,None,2026-02-18T15:48:29.058501+00:00,"['EFL Championship', 'Football League Championship']","['Championship', 'EFL Champ']","['efl champ', 'england  championship', 'championship', 'football league championship', 'efl championship', 'football lge championship', 'sky bet championship']",England,None
a3861e6e-b7e7-5860-b1dc-34eb7e849373,None,None,None,Trendyol 1. Lig,None,None,18.02.2026,1970-01-01T00:00:00+00:00,"['TFF 1. Lig', '1. Lig', 'Birinci Lig']","['1. Lig', 'TFF 1. Lig']","['tff 1 lig', 'trendyol 1 lig', 'turkey  1 lig  round 15', 'birinci lig', '1 lig']",Turkey,None
a3c51e67-e09f-5e16-929b-cb39e0007d3f,None,None,None,UEFA Europa League,None,None,None,2026-02-18T15:14:39.51897+00:00,"['Europa League', 'UEFA Cup']","['UEL', 'EL']","['europa lge', 'uefa cup', 'el', 'uefa cp', 'uel', 'europe  europa league  league phase  round 4', 'uefa europa league', 'europa league', 'europe  europa lge  lge phase  round 4', 'uefa europa lge']",Continental,https://upload.wikimedia.org/wikipedia/en/1/17/UEFA_Europa_League.svg
a3d1a226-6992-583b-93ed-e9775becf017,None,None,None,Azerbaijan Cup,None,None,None,2026-02-18T15:14:39.51897+00:00,['Azərbaycan Çempionat Kuboku'],['Azerbaijan Cup'],"['azrbaycan cempionat kuboku', 'azerbaijan  azerbaijan cp  18finals', 'azerbaijan cp', 'azerbaijan  azerbaijan cup  18finals', 'azerbaijan cup']",Azerbaijan,None
a3dcf99a-fa18-5396-a96a-68f7a7300902,None,None,None,Jordan FA Cup,None,None,None,2026-02-18T19:48:28.315498+00:00,['كأس الاتحاد الملكي الأردني لكرة القدم'],['JFC'],"['jordan fa cup', 'jordan  jordan cp  18finals', 'jfc', '     ', 'jordan  jordan cup  18finals', 'jordan fa cp']",Jordan,None
a44424b7-3e50-5831-9b04-8373f7d595c5,None,None,None,Maltese Premier League,None,None,None,2026-02-18T15:04:44.933657+00:00,"['BOV Premier League', 'Premier League']",['MPL'],"['malta  premier lge', 'mpl', 'maltese premier league', 'premier league', 'bov premier lge', 'bov premier league', 'premier lge', 'malta  premier league', 'maltese premier lge']",Malta,https://upload.wikimedia.org/wikipedia/en/2/2a/Maltese_Premier_League_logo.png
a4b22420-953f-56ca-85b1-baffd9f1ecf0,None,None,None,Merkantil Bank NB II,None,None,None,2026-02-18T15:08:14.279549+00:00,"['Nemzeti Bajnokság II', 'NB II']","['NB II', 'NB2']","['nb2', 'merkantil bank nb ii', 'nb ii', 'nemzeti bajnoksag ii', 'hungary  nb ii  round 15']",Hungary,None
a4ca0c2e-a658-50aa-9c2d-5a915d91e2c0,None,None,None,J2 League,None,None,None,2026-02-19T13:01:39.246525+00:00,['J.League Division 2'],['J2'],"['jlge division 2', 'jleague division 2', 'japan  j2 lge', 'j2 league', 'j2 lge', 'japan  j2 league', 'j2']",Japan,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/J2_League_logo.svg/120px-J2_League_logo.svg.png
a54d7c14-1047-5790-a314-c14a6a01348e,None,None,None,2. Liga,None,None,None,2026-02-18T15:13:40.273941+00:00,"['Austrian Football Second League', 'Erste Liga']",['2. Liga'],"['2 liga', 'austrian football second lge', 'austrian football second league', 'erste liga', 'austria  2 liga']",Austria,None
a5bb0685-6912-5c7d-9231-ba748e332717,None,None,None,Maltese Premier League,None,None,None,2026-02-18T15:05:50.818351+00:00,['Premier League'],['MPL'],"['mpl', 'maltese premier league', 'premier league', 'malta  premier league  first stage  main  round 2', 'premier lge', 'malta  premier lge  first stage  main  round 2', 'maltese premier lge']",Malta,https://upload.wikimedia.org/wikipedia/en/2/2f/Maltese_Premier_League.png
a5ea9231-1aae-50df-8875-bac77b2e75e9,None,None,None,Regionalliga Nord,None,None,None,2026-02-18T15:11:16.044737+00:00,['Regionalliga North'],['RL Nord'],"['regionalliga nord', 'regionalliga north', 'rl nord', 'germany  regionalliga north  round 15']",Germany,None
a6c427bf-66c6-564d-b313-2b2fdb2da481,None,None,None,Super League,None,None,None,2026-02-18T20:57:54.085595+00:00,['Swiss Super League'],['SSL'],"['ssl', 'switzerland  super lge  round 13', 'swiss super lge', 'super league', 'switzerland  super league  round 13', 'super lge', 'swiss super league']",Switzerland,None
a6da6e51-adea-5749-9d84-8f720aa7d401,None,None,None,Svenska Cupen,None,None,None,2026-02-18T15:29:13.892145+00:00,['Svenska fotbollscupen'],['Svenska Cupen'],"['sweden  svenska cpen  qualification', 'sweden  svenska cupen  qualification', 'svenska fotbollscpen', 'svenska cpen', 'svenska cupen', 'svenska fotbollscupen']",Sweden,None
a76e9e9d-459c-5d63-b2fa-e64bc8795775,None,None,None,Jordanian Pro League,None,None,None,2026-02-18T15:04:11.292099+00:00,['Jordan Premier League'],['JPL'],"['jordan premier lge', 'jordan premier league', 'jordan  premier lge  round 11', 'jordan  premier league  round 11', 'jordanian pro lge', 'jpl', 'jordanian pro league']",Jordan,None
a77126c3-542c-5a86-bd43-4f057c9bbd7a,None,None,None,Ukrainian Premier League,None,None,None,2026-02-18T15:30:15.883103+00:00,"['Premier Liha', 'VBet Liha']","['UPL', 'UPLiha']","['vbet liha', 'ukraine  premier league', 'ukrainian premier league', 'ukraine  premier lge', 'upl', 'ukrainian premier lge', 'upliha', 'premier liha']",Ukraine,https://upload.wikimedia.org/wikipedia/en/3/3b/Ukrainian_Premier_League_logo.svg
a7802f33-312f-5cec-b64e-e1ac44bc0155,None,None,None,FIFA Women's Club World Cup,None,None,None,2026-02-18T15:23:21.635752+00:00,"[""FIFA Women's Champions Cup""]",['FWCWC'],"['fifa womens champions cp', 'world  fifa womens champions cp', 'fifa womens club world cp', 'world  fifa womens champions cup', 'fifa womens champions cup', 'fwcwc', 'fifa womens club world cup']",International,None
a7881c0d-6c31-5bee-acca-87bbfc733fc4,None,None,None,5. liga - Centrum,None,None,None,2026-02-19T13:09:13.478744+00:00,"['5. slovenská futbalová liga - Centrum', 'Division C Central']",['5. liga Centrum'],"['5 slovenska futbalova liga  centrum', '5 liga centrum', 'division c central', '5 liga  centrum', 'slovakia  divison c central  round 5']",Slovakia,None
a7ba6dee-1c5b-5034-ad32-cf923b5d60dc,None,None,None,CONMEBOL Sudamericano Femenino Sub-20,None,None,None,2026-02-18T20:01:28.402899+00:00,"['Campeonato Sudamericano Femenino Sub-20', ""South American U-20 Women's Football Championship""]",['Sudamericano U20F'],"['south america  south american championship women u20', 'south american u20 womens football championship', 'conmebol sudamericano femenino sub20', 'sudamericano u20f', 'campeonato sudamericano femenino sub20']",Continental,None
a83547a0-0814-518b-9289-baf8556fd2af,None,None,None,Regionalliga Nord,None,None,None,2026-02-18T15:33:02.765246+00:00,['Regionalliga North'],['RL Nord'],"['regionalliga nord', 'regionalliga north', 'germany  regionalliga north  round 14', 'rl nord']",Germany,None
a88b28c6-2a34-5494-a0ee-ddfaca09cebd,None,None,None,Mozzart Bet Prva liga,None,None,None,2026-02-18T15:21:44.465036+00:00,"['Prva liga Srbije', 'Serbian First League']",['Prva liga'],"['prva liga srbije', 'serbian first league', 'mozzart bet prva liga', 'prva liga', 'serbia  mozzart bet prva liga', 'serbian first lge']",Serbia,None
a8d5b009-4db5-59a6-8007-d064f0a12548,None,None,None,Botola Pro,None,None,None,2026-02-18T15:42:12.126257+00:00,"['Botola', 'GNF 1']",['BP'],"['bp', 'gnf 1', 'botola pro', 'botola', 'morocco  botola pro']",Morocco,https://upload.wikimedia.org/wikipedia/en/9/9b/Botola_logo.png
a93ad245-9ada-5143-9dbb-bf6f6452edb1,None,None,None,Roshn Saudi Pro League,None,None,None,2026-02-18T15:18:52.6434+00:00,"['Saudi Professional League', 'Saudi Pro League']",['SPL'],"['roshn saudi pro lge', 'saudi arabia  saudi professional league  round 31', 'saudi professional league', 'saudi pro league', 'saudi professional lge', 'saudi arabia  saudi professional lge  round 31', 'saudi pro lge', 'roshn saudi pro league', 'spl']",Saudi Arabia,None
a9a63ccb-11f5-52f8-943b-9830ef69fa8b,None,None,None,Gulf Club Champions Cup,None,None,None,2026-02-18T15:44:02.442997+00:00,"['كأس أندية الخليج للأبطال', 'Gulf Champions Cup']",['GCC'],"['gcc', '   ', 'gulf champions cp', 'asia  gulf club champions league', 'gulf champions cup', 'gulf club champions cp', 'gulf club champions cup', 'asia  gulf club champions lge']",Continental,None
aa697d07-60a1-5f4d-92f0-e57c76971050,None,None,None,Nigeria Premier Football League,None,None,None,2026-02-18T15:26:53.341215+00:00,['Nigerian Professional Football League'],['NPFL'],"['nigeria premier football lge', 'npfl', 'nigeria premier football league', 'nigeria  npfl', 'nigerian professional football lge', 'nigerian professional football league']",Nigeria,None
aa6d8dfb-decf-5950-a036-2ee0cac24920,None,None,None,Google Pixel Frauen-Bundesliga,None,None,None,2026-02-18T15:13:09.633409+00:00,['Frauen-Bundesliga'],"['GFB', 'FBL']","['fbl', 'gfb', 'germany  bundesliga women  round 13', 'frauenbundesliga', 'google pixel frauenbundesliga']",Germany,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_Pixel_Frauen-Bundesliga_Logo.svg/1200px-Google_Pixel_Frauen-Bundesliga_Logo.svg.png
ab0ed4c5-ec30-5226-9680-e468f418c8bd,None,None,None,brack.ch Challenge League,None,None,None,2026-02-18T15:33:02.765246+00:00,"['Swiss Challenge League', 'Challenge League']",['CL'],"['challenge league', 'switzerland  challenge lge  round 9', 'challenge lge', 'cl', 'brackch challenge league', 'swiss challenge lge', 'swiss challenge league', 'switzerland  challenge league  round 9', 'brackch challenge lge']",Switzerland,None
abfa-premier-league,None,None,None,ABFA PREMIER LEAGUE - ROUND 15,None,https://www.flashscore.com/football/antigua-barbuda/abfa-premier-league/,None,2026-02-17T18:50:19.965912+00:00,[],[],[],None,None
abissnet-superiore,None,None,None,ABISSNET SUPERIORE - ROUND 25,None,https://www.flashscore.com/football/albania/abissnet-superiore/,None,2026-02-17T18:27:52.111775+00:00,[],[],[],None,None
accde454-6584-50b6-9938-47f9401a9016,None,None,None,Lao Premier League,None,None,None,2026-02-18T15:28:00.653289+00:00,['Lao League'],['LPL'],"['lao league', 'lao premier lge', 'lao lge', 'laos  lao league', 'lpl', 'laos  lao lge', 'lao premier league']",Laos,None
adb5aad1-8e19-5738-b6c5-c6b4ffc78839,None,None,None,Lesotho Premier League,None,None,None,2026-02-18T15:33:02.765246+00:00,['Vodacom Premier League'],['LPL'],"['lesotho premier league', 'lesotho premier lge', 'lpl', 'vodacom premier league', 'vodacom premier lge', 'lesotho  premier lge', 'lesotho  premier league']",Lesotho,None
adf71794-cd74-556e-b5c2-3cbad7cb6662,None,None,None,Coppa Italia Serie A Femminile,None,None,None,2026-02-18T15:42:46.792565+00:00,"['Coppa Italia Women', ""Serie A Women's Cup""]",['Coppa Italia F'],"['italy  serie a cup women', 'serie a womens cp', 'coppa italia serie a femminile', 'italy  serie a cp women', 'serie a womens cup', 'coppa italia f', 'coppa italia women']",Italy,None
ae64ca9d-d8c6-524e-bb2e-f3816f92782d,None,None,None,Egypt League Cup,None,None,None,2026-02-18T15:21:07.052479+00:00,['Egyptian League Cup'],['ELC'],"['elc', 'egypt league cup', 'egypt  league cp', 'egyptian league cp', 'egypt league cp', 'egypt lge cup', 'egyptian lge cup', 'egypt  league cup', 'egyptian league cup', 'egypt  lge cup']",Egypt,None
ae6c7b4e-12ad-5101-87e3-dc52718bae4b,None,None,None,National Premier Leagues New South Wales,None,None,None,2026-02-18T15:33:02.765246+00:00,"['NPL NSW', 'NSW NPL', 'Waratah Cup']",['NPL NSW'],"['waratah cup', 'national premier lges new south wales', 'npl nsw', 'national premier leagues new south wales', 'nsw npl', 'australia  npl nsw  play offs  semifinals', 'waratah cp']",Australia,https://upload.wikimedia.org/wikipedia/en/3/3e/NPL_New_South_Wales_logo.png
aea6f413-3060-5aab-9c7a-543f9eb1b464,None,None,None,FNL-2 Division A Silver Group,None,None,None,2026-02-18T15:47:28.607833+00:00,"['FNL 2 Gr. A Silver', 'FNL-2 Группа А Серебро']",['FNL-2 A Silver'],"['fnl2   ', 'russia  fnl 2  division a silver  fall season  round 6', 'fnl2 a silver', 'fnl2 division a silver group', 'fnl 2 gr a silver']",Russia,None
af5b15eb-4876-52c2-ba25-62b7e685253d,None,None,None,Russian Cup (Regions Path),None,None,None,2026-02-18T15:21:44.465036+00:00,"['Кубок России по футболу – Региональный путь', 'Russian Football Cup – Regions path']","['RC', 'RUS CUP']","['rus cp', 'russian football cup  regions path', 'rus cup', 'russian cp regions path', 'russian football cp  regions path', 'russian cup regions path', 'russia  russian cp  regions path  116finals', 'rc', 'russia  russian cup  regions path  116finals', '      ']",Russia,None
afc-challenge-league,None,None,None,AFC CHALLENGE LEAGUE - ROUND 3,None,https://www.flashscore.com/football/asia/afc-challenge-league/,None,2026-02-18T05:49:16.700335+00:00,[],[],[],None,None
afc-champions-league,None,None,None,AFC CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 8,None,https://www.flashscore.com/football/asia/afc-champions-league/,None,2026-02-16T15:58:55.128504+00:00,[],[],[],None,None
afc-champions-league-2,None,None,None,AFC CHAMPIONS LEAGUE 2 - ROUND 6,None,https://www.flashscore.com/football/asia/afc-champions-league-2/,None,2026-02-18T07:07:49.658571+00:00,[],[],[],None,None
allsvenskan,None,None,None,ALLSVENSKAN - ROUND 27,None,https://www.flashscore.com/football/sweden/allsvenskan/,14.02.2026,2026-02-18T06:47:32.705372+00:00,[],[],[],None,None
allsvenskan-women,None,None,None,ALLSVENSKAN WOMEN - ROUND 23,None,https://www.flashscore.com/football/sweden/allsvenskan-women/,None,2026-02-18T06:06:07.988582+00:00,[],[],[],None,None
andorra-cup,None,None,None,Copa Constitució,None,https://www.flashscore.com/football/andorra/andorra-cup/,None,2026-02-18T07:44:23.300793+00:00,"['Andorra Cup', 'Constitution Cup']","[""Copa d'Andorra""]","['copa dandorra', 'andorra cup', 'andorra  andorra cp  18finals', 'constitution cup', 'constitution cp', 'copa constitucio', 'andorra  andorra cup  18finals', 'andorra cp']",Andorra,None
asean-club-championship,None,None,None,ASEAN Club Championship,None,https://www.flashscore.com/football/asia/asean-club-championship/,None,2026-02-18T07:07:49.658561+00:00,['ASEAN Club Cup'],['ACC'],"['asean club cp', 'acc', 'asean club championship', 'asia  asean club championship', 'asean club cup']",Continental,None
australia-cup,None,None,None,Australia Cup,None,https://www.flashscore.com/football/australia/australia-cup/,None,2026-02-18T05:35:09.889355+00:00,['FFA Cup'],['OZ Cup'],"['australia  australia cp  116finals', 'ffa cp', 'australia cp', 'oz cp', 'australia cup', 'oz cup', 'ffa cup', 'australia  australia cup  116finals']",Australia,https://upload.wikimedia.org/wikipedia/en/3/3e/Australia_Cup_logo.svg
australian-championship,None,None,None,AUSTRALIAN CHAMPIONSHIP - ROUND 5,None,https://www.flashscore.com/football/australia/australian-championship/,None,2026-02-18T05:36:49.886994+00:00,[],[],[],None,None
azerbaijan-cup,None,None,None,Azərbaycan Çempionat Kuboku,None,https://www.flashscore.com/football/azerbaijan/azerbaijan-cup/,None,2026-02-18T07:08:54.092493+00:00,['Azerbaijan Cup'],['AFC'],"['azerbaijan cup', 'azerbaijan  azerbaijan cp  quarterfinals', 'azerbaijan  azerbaijan cup  quarterfinals', 'azrbaycan cempionat kuboku', 'afc', 'azerbaijan cp']",Azerbaijan,None
b00e889b-f755-5b6b-b2fd-3d42a9d6452c,None,None,None,Women's International Friendly,None,None,None,2026-02-19T14:23:45.268435+00:00,"['Friendly International (Women)', ""Women's Friendly Matches""]",['Int. Friendly W'],"['int friendly w', 'world  friendly international women', 'womens friendly matches', 'womens international friendly', 'friendly international women']",International,None
b05ad81d-da93-59f0-b5f0-173d1a1f0266,None,None,None,Liga Primera Clausura,None,None,None,2026-02-18T15:19:23.574813+00:00,['Liga Nicaragüense de Fútbol Primera División Clausura'],"['Liga Primera', 'LNFP']","['liga nicaraguense de futbol primera division clausura', 'liga primera clausura', 'liga primera', 'nicaragua  liga primera  clausura', 'lnfp']",Nicaragua,None
b061dd10-55a2-5980-a9f4-1be05140a988,None,None,None,3. divisjon Gruppe 2,None,None,None,2026-02-18T15:28:32.151409+00:00,"['2. divisjon', 'PostNord-ligaen']",['3D2'],"['postnordligaen', '3d2', '2 divisjon', 'norway  division 2  group 2  round 20', '3 divisjon gruppe 2']",Norway,None
b083dd52-5917-5fa6-a824-9f9d67913095,None,None,None,Chance Liga,None,None,None,2026-02-18T15:02:12.544532+00:00,"['Národní fotbalová liga', 'FNL']","['NFL', 'Chance Liga']","['narodni fotbalova liga', 'nfl', 'fnl', 'chance liga', 'czech republic  chance liga']",Czech Republic,None
b16bec16-2599-5be1-8a29-12ad225bb721,None,None,None,A. Le Coq Premium Liiga,None,None,None,2026-02-19T13:01:39.246525+00:00,['Meistriliiga'],"['Premium Liiga', 'ML']","['meistriliiga', 'ml', 'estonia  meistriliiga  round 32', 'a le coq premium liiga', 'premium liiga']",Estonia,None
b17576c3-11df-527a-9e7a-5461d1efa113,None,None,None,Piala Presiden,None,None,None,2026-02-18T15:08:14.279549+00:00,"[""President's Cup""]",['Piala Presiden'],"['piala presiden', 'presidents cup', 'indonesia  president cup', 'indonesia  president cp', 'presidents cp']",Indonesia,None
b1ac0349-ca9d-5bb5-b64e-ac9d2147e516,None,None,None,Ligue Professionnelle 1,None,None,None,2026-02-19T14:58:03.240818+00:00,"['Tunisian Ligue Professionnelle 1', 'Ligue 1']",['LP1'],"['lp1', 'ligue 1', 'ligue professionnelle 1', 'tunisian ligue professionnelle 1', 'tunisia  ligue professionnelle 1  round 24']",Tunisia,None
b1c34c10-c2ae-5c79-8dff-f601d789e86a,None,None,None,Primera Divisió,None,None,18.02.2026,1970-01-01T00:00:00+00:00,['Primera Divisió de Andorra'],['PD'],"['andorra  primera divisio', 'pd', 'primera divisio de andorra', 'primera divisio']",Andorra,None
b23bd418-d6ae-5afe-80f7-d4979948615d,None,None,None,Swiss Cup,None,None,None,2026-02-18T15:37:48.112396+00:00,"['Schweizer Pokal', 'Coupe de Suisse']",['Swiss Cup'],"['swiss cp', 'coupe de suisse', 'swiss cup', 'switzerland  swiss cup  18finals', 'switzerland  swiss cp  18finals', 'schweizer pokal']",Switzerland,None
b24d4a6a-10b4-5ceb-b08b-3c5075161128,None,None,None,Nemzeti Bajnokság II,None,None,None,2026-02-18T15:26:04.827881+00:00,"['NB II', 'OTP Bank NB II']",['NB II'],"['nb ii', 'hungary  nb ii  round 14', 'nemzeti bajnoksag ii', 'otp bank nb ii']",Hungary,None
b25ee1f6-b0cf-50e9-8a12-de22579cafab,None,None,None,Linafoot Ligue 1,None,None,None,2026-02-19T13:08:44.051366+00:00,"['Ligue 1', 'Championnat National de Football']",['Linafoot'],"['linafoot', 'ligue 1', 'championnat national de football', 'dr congo  ligue 1  round 28', 'linafoot ligue 1']",DR Congo,None
b26eff90-94b9-556e-b0e4-7c94e0248e8b,None,None,None,Norwegian U19 Junior League,None,None,None,2026-02-18T15:41:10.40686+00:00,"['Junior U19', 'U19 Eliteserie']",['NO U19'],"['junior u19', 'norwegian u19 junior lge', 'no u19', 'norwegian u19 junior league', 'u19 eliteserie', 'norway  junior u19  round 4']",Norway,None
b26f9e7a-624b-519f-9b8e-1b360471e68c,None,None,None,KNVB Women's Cup,None,None,None,2026-02-18T15:19:23.574813+00:00,"['KNVB Beker vrouwen', ""Dutch Women's Cup""]",['KNVB Beker V'],"['dutch womens cup', 'knvb beker vrouwen', 'knvb womens cp', 'dutch womens cp', 'knvb womens cup', 'knvb beker v', 'netherlands  knvb beker women  quarterfinals']",Netherlands,None
b28b959c-041d-5a1a-8f4e-eb94b0a2b8d3,None,None,None,USL Super League,None,None,None,2026-02-18T20:59:22.439183+00:00,['USL Super League Women'],['USLSL'],"['usa  usl super league women', 'usl super league', 'usa  usl super lge women', 'uslsl', 'usl super league women', 'usl super lge', 'usl super lge women']",USA,https://upload.wikimedia.org/wikipedia/en/9/9b/USL_Super_League_logo.svg
b2be80d9-93ac-5f91-9351-cbdf5fdcc582,None,None,None,Uruguayan Primera División,None,None,None,2026-02-19T13:01:07.507664+00:00,"['Liga AUF Uruguaya', 'Torneo Apertura', 'Campeonato Apertura']","['Primera División', 'AUF']","['primera division', 'uruguayan primera division', 'campeonato apertura', 'auf', 'torneo apertura', 'liga auf uruguaya', 'uruguay  liga auf uruguaya  apertura']",Uruguay,None
b2d02b3a-2b1b-59fc-86be-09277872b8a1,None,None,None,Egypt Cup,None,None,None,2026-02-18T15:13:09.633409+00:00,"['كأس مصر', 'Egyptian Cup']",['Egypt Cup'],"[' ', 'egypt  egypt cp  18finals', 'egyptian cp', 'egypt  egypt cup  18finals', 'egypt cp', 'egyptian cup', 'egypt cup']",Egypt,None
b2d200f2-15a4-596f-8d03-643bf1bf39ca,None,None,None,Primera Federación,None,None,None,2026-02-18T15:07:02.62017+00:00,['Primera RFEF'],"['Primera Federación', 'Primera RFEF']","['spain  primera rfef  group 2', 'primera federacion', 'primera rfef']",Spain,None
b3418164-95b5-5437-9eaf-4bee5b439b78,None,None,None,Elite One,None,None,None,2026-02-19T13:06:44.753486+00:00,['Cameroon Elite One'],['EO'],"['eo', 'cameroon  elite one', 'elite one', 'cameroon elite one']",Cameroon,None
b45cb582-4818-558f-9b04-8655cac5ed6f,None,None,None,Slovnaft Cup,None,None,None,2026-02-18T15:02:50.863794+00:00,"['Slovak Cup', 'Slovenský pohár']",['SVK Cup'],"['slovnaft cup', 'svk cp', 'slovak cp', 'slovak cup', 'svk cup', 'slovakia  slovak cup  116finals', 'slovensky pohar', 'slovakia  slovak cp  116finals', 'slovnaft cp']",Slovakia,None
b4722f3d-159d-5327-82f9-374b7b9e890b,None,None,None,4. česká fotbalová liga - Skupina E,None,None,None,2026-02-18T15:21:44.465036+00:00,['Česká fotbalová liga 4. třída - Skupina E'],['4. liga E'],"['czech republic  4 liga  group e', '4 liga e', '4 ceska fotbalova liga  skupina e', 'ceska fotbalova liga 4 trida  skupina e']",Czech Republic,None
b4a36d3f-6e11-5d7b-ad99-5261cea80f85,None,None,None,Maltese Premier League,None,None,None,2026-02-18T15:07:02.62017+00:00,"['Premier League Malta', 'BOV Premier League']","['MPL', 'Premier League']","['mpl', 'maltese premier league', 'premier league malta', 'malta  premier lge  second stage  main  round 17', 'premier league', 'bov premier lge', 'bov premier league', 'premier lge', 'malta  premier league  second stage  main  round 17', 'premier lge malta', 'maltese premier lge']",Malta,None
b5149c95-beb8-5970-9a12-89e6a7f39352,None,None,None,"FNL-2 Division ""A"" Silver (Fall)",None,None,None,2026-02-18T15:37:20.444729+00:00,"['ФНЛ-2 Группа ""А"" Серебро (осень)']",['FNL-2 A Silver'],"['fnl2 division a silver fall', 'russia  fnl 2  division a silver  fall season  round 7', '2    ', 'fnl2 a silver']",Russia,None
b5d813d2-20f3-5382-801a-6adfbe7b3f2a,None,None,None,Kärntner Liga,None,None,None,2026-02-19T13:00:31.871405+00:00,['Kärnten Liga'],['KL'],"['austria  karnten  round 11', 'karntner liga', 'karnten liga', 'kl']",Austria,None
b67a07e1-30bf-58e2-b356-a4d8ff174ac5,None,None,None,Scottish Women's Premier League One,None,None,None,2026-02-18T15:09:08.234601+00:00,['SWPL 1'],['SWPL1'],"['scotland  swpl 1 women  round 10', 'swpl 1', 'scottish womens premier league one', 'scottish womens premier lge one', 'swpl1']",Scotland,None
b689103b-127f-5f44-b766-04fdce22c7ce,None,None,None,Trendyol 1. Lig,None,None,None,2026-02-18T19:45:42.601322+00:00,"['TFF 1. Lig', 'Birinci Lig']",['1. Lig'],"['1 lig', 'tff 1 lig', 'trendyol 1 lig', 'birinci lig', 'turkey  1 lig']",Turkey,None
b6d2ed74-d55b-578e-82be-147288b02af2,None,None,None,Liga AUF Uruguaya Apertura,None,None,None,2026-02-18T15:35:20.006259+00:00,"['Campeonato Uruguayo Apertura', 'Primera División Apertura']",['AUF Apertura'],"['uruguay  liga auf uruguaya  apertura', 'liga auf uruguaya apertura', 'auf apertura', 'campeonato uruguayo apertura', 'primera division apertura']",Uruguay,None
b6e223de-dfc6-5cc0-bb02-12b117512302,None,None,None,3. Division,None,None,None,2026-02-18T15:31:42.207633+00:00,"['Denmark Series 3', 'Tredivisionen']",['3. Div'],"['denmark series 3', '3 div', 'denmark  3rd division', 'tredivisionen', '3 division']",Denmark,None
b6e39146-ccf8-5903-aba9-162c07f71e2e,None,None,None,FKF Premier League,None,None,None,2026-02-18T15:17:28.192138+00:00,"['Kenya Premier League', 'KPL']","['FKF-PL', 'KPL']","['kenya  premier lge  round 23', 'kenya premier lge', 'kenya premier league', 'fkf premier league', 'kenya  premier league  round 23', 'fkf premier lge', 'fkfpl', 'kpl']",Kenya,None
b75661d1-096d-54a5-a347-a6471d94eaed,None,None,None,Division 2 Promotion Group,None,None,None,2026-02-18T15:09:45.97394+00:00,"['Division 2 play-off group', 'Div 2 uppflyttningsgrupp']",['Div 2 PG'],"['div 2 uppflyttningsgrupp', 'sweden  division 2  promotion group', 'division 2 promotion group', 'div 2 pg', 'division 2 playoff group']",Sweden,None
b77858ac-a28d-54cb-ba0e-ba4e102df572,None,None,None,Ziraat Türkiye Kupası,None,None,None,2026-02-18T15:26:53.341215+00:00,"['Turkish Cup', 'Türkiye Kupası']",['Turkish Cup'],"['turkey  turkish cup  round 2', 'turkey  turkish cp  round 2', 'turkish cp', 'ziraat turkiye kupas', 'turkish cup', 'turkiye kupas']",Turkey,None
b7964f96-df87-516c-a2e6-4b43c38c36fc,None,None,None,Primavera 1,None,None,None,2026-02-19T13:03:41.898952+00:00,"['Campionato Primavera 1', 'Primavera TIM', 'Serie A e B Primavera']",['Primavera 1'],"['serie a e b primavera', 'primavera 1', 'campionato primavera 1', 'primavera tim', 'italy  primavera 1']",Italy,https://upload.wikimedia.org/wikipedia/en/2/2d/Primavera_1_logo.svg
b8b83061-5470-58ac-b073-821821abc8d1,None,None,None,Mozzart Bet Super liga,None,None,None,2026-02-18T15:47:53.6515+00:00,"['SuperLiga Srbije', 'Serbian SuperLiga']","['SuperLiga', 'SLS']","['serbia  super liga', 'superliga srbije', 'superliga', 'serbian superliga', 'sls', 'mozzart bet super liga']",Serbia,https://upload.wikimedia.org/wikipedia/en/1/1b/SuperLiga_Srbije_logo.svg
b93c5ac9-0645-5283-b226-a87e0cd3aab8,None,None,None,Serie del Río de la Plata,None,None,None,2026-02-20T19:44:04.592413+00:00,"['Serie Río de la Plata Sub-20', 'Copa Río de la Plata Sub-20']",['Serie Río'],"['serie del rio de la plata', 'serie rio de la plata sub20', 'south america  serie rio de la plata', 'copa rio de la plata sub20', 'serie rio']",International,None
